date,time,computer.platform,computer.os,display.canvaswidth,display.canvasheight,display.width,display.height,display.refreshrate,blockcode,trialcode,trial_number,Age,Sex,Handedness,mousex,mousey,audio_condition_select
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Welcome_block,Welcome_trial,0,0,0,0,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Welcome_block,Consent1,0,0,0,0,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Welcome_block,Consent2,0,0,0,0,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Welcome_block,Consent3,0,0,0,0,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Age,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Sexoption1,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Sexoption2,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Sexoption3,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Sexoption4,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Sexother,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Handednessoption1,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Handednessoption2,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Handednessoption3,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,Handednessoption4,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,demographics,thanks,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,sound_check_block,SoundCheck1,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,sound_check_block,SoundCheck2,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,sound_check_block,SoundCheck2,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Instruction_block,Instructions1,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Instruction_block,Instructions2,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Instruction_block,begin_practice,0,19,Male,Right-handed,0,0,0
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,First_frame_trial,0,19,Male,Right-handed,0,0,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,reach_trial1,0,19,Male,Right-handed,0,0,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,Mouse_test,0,19,Male,Right-handed,689,481,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,centermouse,0,19,Male,Right-handed,689,481,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,First_frame_trial,0,19,Male,Right-handed,689,481,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,withdraw_trial1,0,19,Male,Right-handed,689,481,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,Mouse_test,0,19,Male,Right-handed,908,533,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,centermouse,0,19,Male,Right-handed,908,533,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,repractice,0,19,Male,Right-handed,908,533,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,First_frame_trial,0,19,Male,Right-handed,908,533,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,reach_trial1,0,19,Male,Right-handed,908,533,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,Mouse_test,0,19,Male,Right-handed,655,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,centermouse,0,19,Male,Right-handed,655,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,First_frame_trial,0,19,Male,Right-handed,655,475,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,withdraw_trial1,0,19,Male,Right-handed,655,475,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,Mouse_test,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,centermouse,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,repractice,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Instruction_block,Instructions1,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Instruction_block,Instructions2,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,Instruction_block,begin_practice,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,First_frame_trial,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,reach_trial1,0,19,Male,Right-handed,920,539,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,Mouse_test,0,19,Male,Right-handed,674,487,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_practice,centermouse,0,19,Male,Right-handed,674,487,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,First_frame_trial,0,19,Male,Right-handed,674,487,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,withdraw_trial1,0,19,Male,Right-handed,674,487,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,Mouse_test,0,19,Male,Right-handed,926,531,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,centermouse,0,19,Male,Right-handed,926,531,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_practice,repractice,0,19,Male,Right-handed,926,531,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,First_frame_trial_12,1,19,Male,Right-handed,926,531,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,withdraw_trial12,1,19,Male,Right-handed,926,531,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,Mouse_test,1,19,Male,Right-handed,918,524,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,centermouse,1,19,Male,Right-handed,918,524,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,First_frame_trial,2,19,Male,Right-handed,918,524,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,reach_trial1,2,19,Male,Right-handed,918,524,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,Mouse_test,2,19,Male,Right-handed,683,482,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,centermouse,2,19,Male,Right-handed,683,482,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,First_frame_trial_11,3,19,Male,Right-handed,683,482,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,withdraw_trial11,3,19,Male,Right-handed,683,482,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,Mouse_test,3,19,Male,Right-handed,870,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,centermouse,3,19,Male,Right-handed,870,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,First_frame_trial,4,19,Male,Right-handed,870,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,reach_trial1,4,19,Male,Right-handed,870,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,Mouse_test,4,19,Male,Right-handed,679,475,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,centermouse,4,19,Male,Right-handed,679,475,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,5,19,Male,Right-handed,679,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,5,19,Male,Right-handed,679,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,5,19,Male,Right-handed,670,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,5,19,Male,Right-handed,670,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,6,19,Male,Right-handed,670,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,6,19,Male,Right-handed,670,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,6,19,Male,Right-handed,668,467,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,6,19,Male,Right-handed,668,467,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,First_frame_trial_12,7,19,Male,Right-handed,668,467,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,withdraw_trial12,7,19,Male,Right-handed,668,467,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,Mouse_test,7,19,Male,Right-handed,906,532,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,centermouse,7,19,Male,Right-handed,906,532,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,First_frame_trial_12,8,19,Male,Right-handed,906,532,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,withdraw_trial12,8,19,Male,Right-handed,906,532,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,Mouse_test,8,19,Male,Right-handed,908,524,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,centermouse,8,19,Male,Right-handed,908,524,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,First_frame_trial,9,19,Male,Right-handed,908,524,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,reach_trial1,9,19,Male,Right-handed,908,524,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,Mouse_test,9,19,Male,Right-handed,680,480,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,centermouse,9,19,Male,Right-handed,680,480,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,First_frame_trial,10,19,Male,Right-handed,680,480,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,withdraw_trial1,10,19,Male,Right-handed,680,480,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,Mouse_test,10,19,Male,Right-handed,912,529,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,centermouse,10,19,Male,Right-handed,912,529,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,11,19,Male,Right-handed,912,529,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,11,19,Male,Right-handed,912,529,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,11,19,Male,Right-handed,688,481,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,11,19,Male,Right-handed,688,481,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,First_frame_trial,12,19,Male,Right-handed,688,481,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,withdraw_trial1,12,19,Male,Right-handed,688,481,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,Mouse_test,12,19,Male,Right-handed,915,531,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,centermouse,12,19,Male,Right-handed,915,531,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,First_frame_trial_11,13,19,Male,Right-handed,915,531,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,withdraw_trial11,13,19,Male,Right-handed,915,531,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,Mouse_test,13,19,Male,Right-handed,882,520,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,centermouse,13,19,Male,Right-handed,882,520,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,14,19,Male,Right-handed,882,520,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,14,19,Male,Right-handed,882,520,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,14,19,Male,Right-handed,660,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,14,19,Male,Right-handed,660,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,First_frame_trial_11,15,19,Male,Right-handed,660,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,withdraw_trial11,15,19,Male,Right-handed,660,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,Mouse_test,15,19,Male,Right-handed,893,521,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,centermouse,15,19,Male,Right-handed,893,521,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,16,19,Male,Right-handed,893,521,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,16,19,Male,Right-handed,893,521,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,16,19,Male,Right-handed,680,486,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,16,19,Male,Right-handed,680,486,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,17,19,Male,Right-handed,680,486,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,17,19,Male,Right-handed,680,486,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,17,19,Male,Right-handed,676,473,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,17,19,Male,Right-handed,676,473,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,18,19,Male,Right-handed,676,473,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,18,19,Male,Right-handed,676,473,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,18,19,Male,Right-handed,665,459,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,18,19,Male,Right-handed,665,459,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,First_frame_trial,19,19,Male,Right-handed,665,459,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,reach_trial1,19,19,Male,Right-handed,665,459,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,Mouse_test,19,19,Male,Right-handed,676,483,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,centermouse,19,19,Male,Right-handed,676,483,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,First_frame_trial,20,19,Male,Right-handed,676,483,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,withdraw_trial1,20,19,Male,Right-handed,676,483,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,Mouse_test,20,19,Male,Right-handed,914,523,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,centermouse,20,19,Male,Right-handed,914,523,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,21,19,Male,Right-handed,914,523,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,21,19,Male,Right-handed,914,523,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,21,19,Male,Right-handed,675,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,21,19,Male,Right-handed,675,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,First_frame_trial,22,19,Male,Right-handed,675,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,reach_trial1,22,19,Male,Right-handed,675,474,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,Mouse_test,22,19,Male,Right-handed,675,471,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,centermouse,22,19,Male,Right-handed,675,471,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,23,19,Male,Right-handed,675,471,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,23,19,Male,Right-handed,675,471,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,23,19,Male,Right-handed,674,466,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,23,19,Male,Right-handed,674,466,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,First_frame_trial_12,24,19,Male,Right-handed,674,466,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,withdraw_trial12,24,19,Male,Right-handed,674,466,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,Mouse_test,24,19,Male,Right-handed,890,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,centermouse,24,19,Male,Right-handed,890,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,25,19,Male,Right-handed,890,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,25,19,Male,Right-handed,890,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,25,19,Male,Right-handed,687,474,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,25,19,Male,Right-handed,687,474,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,First_frame_trial_11,26,19,Male,Right-handed,687,474,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,withdraw_trial11,26,19,Male,Right-handed,687,474,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,Mouse_test,26,19,Male,Right-handed,865,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,centermouse,26,19,Male,Right-handed,865,526,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,First_frame_trial,27,19,Male,Right-handed,865,526,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,withdraw_trial1,27,19,Male,Right-handed,865,526,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,Mouse_test,27,19,Male,Right-handed,919,522,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,centermouse,27,19,Male,Right-handed,919,522,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,First_frame_trial_11,28,19,Male,Right-handed,919,522,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,withdraw_trial11,28,19,Male,Right-handed,919,522,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,Mouse_test,28,19,Male,Right-handed,892,520,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_11,centermouse,28,19,Male,Right-handed,892,520,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,First_frame_trial_12,29,19,Male,Right-handed,892,520,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,withdraw_trial12,29,19,Male,Right-handed,892,520,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,Mouse_test,29,19,Male,Right-handed,904,519,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_12,centermouse,29,19,Male,Right-handed,904,519,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,30,19,Male,Right-handed,904,519,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,30,19,Male,Right-handed,904,519,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,30,19,Male,Right-handed,686,465,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,30,19,Male,Right-handed,686,465,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,First_frame_trial,31,19,Male,Right-handed,686,465,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,reach_trial1,31,19,Male,Right-handed,686,465,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,Mouse_test,31,19,Male,Right-handed,679,466,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,centermouse,31,19,Male,Right-handed,679,466,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,32,19,Male,Right-handed,679,466,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,32,19,Male,Right-handed,679,466,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,32,19,Male,Right-handed,649,465,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,32,19,Male,Right-handed,649,465,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,33,19,Male,Right-handed,649,465,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,33,19,Male,Right-handed,649,465,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,33,19,Male,Right-handed,682,476,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,33,19,Male,Right-handed,682,476,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,34,19,Male,Right-handed,682,476,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,34,19,Male,Right-handed,682,476,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,34,19,Male,Right-handed,661,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,34,19,Male,Right-handed,661,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,First_frame_trial_11,35,19,Male,Right-handed,661,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,reach_trial1,35,19,Male,Right-handed,661,475,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,Mouse_test,35,19,Male,Right-handed,668,468,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_11,centermouse,35,19,Male,Right-handed,668,468,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,36,19,Male,Right-handed,668,468,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,36,19,Male,Right-handed,668,468,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,36,19,Male,Right-handed,675,468,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,36,19,Male,Right-handed,675,468,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,First_frame_trial,37,19,Male,Right-handed,675,468,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,withdraw_trial1,37,19,Male,Right-handed,675,468,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,Mouse_test,37,19,Male,Right-handed,926,522,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,centermouse,37,19,Male,Right-handed,926,522,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,First_frame_trial,38,19,Male,Right-handed,926,522,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,withdraw_trial1,38,19,Male,Right-handed,926,522,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,Mouse_test,38,19,Male,Right-handed,905,521,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,withdraw_block_1,centermouse,38,19,Male,Right-handed,905,521,1
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,First_frame_trial_12,39,19,Male,Right-handed,905,521,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,reach_trial12,39,19,Male,Right-handed,905,521,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,Mouse_test,39,19,Male,Right-handed,679,469,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_12,centermouse,39,19,Male,Right-handed,679,469,2
2022-03-24,12:48:24,mac,osx,1440px,900px,1440,900,60,reach_block_1,First_frame_trial,40,19,Male,Right-handed,679,469,2
