"ID","Action_Dir","Action_length","Sound","x_disp","y_disp"
35,"W","2","S2",2.75668840676163,0.142045454545455
35,"W","3","S1",-7.71156661786235,11.21875
35,"W","3","S2",15.6207906295754,11.359375
36,"R","1","S1",38.0084033613446,-14.1071428571429
36,"R","1","S2",50.2352941176471,-9.51171875
36,"R","2","S1",68.2941176470589,-10.8125
36,"R","2","S2",65.4705882352942,-8.703125
36,"R","3","S1",72.8067226890757,-21.6205357142857
36,"R","3","S2",67.764705882353,-14.8125
36,"W","1","S1",-18.1764705882352,1.96875
36,"W","1","S2",-3.74509803921556,-0.53125
36,"W","2","S1",-17.470588235294,-0.78125
36,"W","2","S2",-19.8823529411764,3.76953125
36,"W","3","S1",-28.8823529411764,10.55078125
36,"W","3","S2",-12.9999999999999,8.265625
37,"R","1","S1",48.4777053107947,-16.2073863636364
37,"R","1","S2",36.2620790629576,-4.203125
37,"R","2","S1",42.2064421669108,-18.6875
37,"R","2","S2",40.2386530014642,-3.5
37,"R","3","S1",34.666311726341,-6.00568181818182
37,"R","3","S2",29.9385065885798,-5.11079545454545
37,"W","1","S1",25.212165579662,-12.875
37,"W","1","S2",40.5988286969254,-10.4140625
37,"W","2","S1",23.9253294289898,-12.109375
37,"W","2","S2",38.0235591641156,-7.91193181818182
37,"W","3","S1",26.1625183016106,-2.5625
37,"W","3","S2",35.4392386530015,-2.84375
38,"R","1","S1",93.0724078264342,-45.7386363636364
38,"R","1","S2",93.5835218953814,-47.1448863636364
38,"R","2","S1",115.084919472914,-64.953125
38,"R","2","S2",113.609077598829,-65.375
38,"R","3","S1",127.484626647145,-74.796875
38,"R","3","S2",127.85944363104,-73.71875
38,"W","1","S1",-124.799813656329,-6.35511363636364
38,"W","1","S2",-123.777585518435,-6.99431818181818
38,"W","2","S1",-160.927592173566,-5.99431818181818
38,"W","2","S2",-162.077598828697,-7.01704545454545
38,"W","3","S1",-183.266471449488,4.1875
38,"W","3","S2",-184.203513909224,4.125
39,"R","1","S1",37.8720883801411,-0.610795454545455
39,"R","1","S2",35.2781844802343,2.546875
39,"R","2","S1",29.2752562225476,-8.84375
39,"R","2","S2",47.8286969253295,-8.84375
39,"R","3","S1",44.8885931052842,-4.21590909090909
39,"R","3","S2",36.9663250366033,-7.28409090909091
39,"W","1","S1",23.7554904831626,-1.90625
39,"W","1","S2",38.3733528550513,0.484375
39,"W","2","S1",21.2845734060961,2.57102272727273
39,"W","2","S2",35.4679888193798,-1.77556818181818
39,"W","3","S1",42.6459470251564,2.83238636363636
39,"W","3","S2",41.3426061493412,6.15625
41,"R","1","S1",14.3636363636364,-8.22727272727273
41,"R","1","S2",-1.90909090909091,-0.318181818181818
41,"R","2","S1",-3.1,-2.4
41,"R","2","S2",-5.1,2.4
41,"R","3","S1",-2.22727272727273,-3.54545454545455
41,"R","3","S2",13.0454545454545,-8.63636363636364
41,"W","1","S1",-21.7272727272727,1.45454545454545
41,"W","1","S2",-5,0.227272727272727
41,"W","2","S1",-37.7272727272727,1.04545454545455
41,"W","2","S2",8.81818181818182,3
41,"W","3","S1",-19.5909090909091,14.1363636363636
41,"W","3","S2",3.54545454545455,13.1818181818182
42,"R","1","S1",8.35,2.125
42,"R","1","S2",-4.125,4.9375
42,"R","2","S1",16.05,-7.7
42,"R","2","S2",21.9,-6.65
42,"R","3","S1",12.4090909090909,-8.47727272727273
42,"R","3","S2",13.425,-4.55
42,"W","1","S1",52.1,-5.6
42,"W","1","S2",46.175,-2.075
42,"W","2","S1",22.3181818181818,1.72727272727273
42,"W","2","S2",31.25,-2.22727272727273
42,"W","3","S1",32.0681818181818,3.59090909090909
42,"W","3","S2",39.7727272727273,2.36363636363636
43,"R","1","S1",81.1818181818182,-24.4045454545455
43,"R","1","S2",78.8636363636364,-24.0363636363637
43,"R","2","S1",110.25,-60.8750000000001
43,"R","2","S2",117.6,-53.1800000000001
43,"R","3","S1",104.55,-48.815
43,"R","3","S2",117.666666666667,-56.15
43,"W","1","S1",-120.85,-9.00500000000004
43,"W","1","S2",-104.95,-6.17000000000004
43,"W","2","S1",-143.95,-4.90000000000003
43,"W","2","S2",-137.95,1.98499999999995
43,"W","3","S1",-154,4.74999999999994
43,"W","3","S2",-151.3,0.699999999999966
45,"R","1","S1",12.7891654465593,-7.296875
45,"R","1","S2",-2.0941922889214,-0.78125
45,"R","2","S1",15.7818448023426,-5.46875
45,"R","2","S2",0.180087847730618,-4.484375
45,"R","3","S1",3.93557833089315,-0.828125
45,"R","3","S2",3.10501796885402,0.258522727272727
45,"W","1","S1",9.32503660322108,-3.6171875
45,"W","1","S2",24.3177159590044,-3.41477272727273
45,"W","2","S1",33.9346466125383,-3.4375
45,"W","2","S2",47.2108345534407,-5.6875
45,"W","3","S1",32.0971205466081,-1.34375
45,"W","3","S2",54.9765739385066,-12.4765625
46,"R","1","S1",10.5454545454545,-7.45454545454545
46,"R","1","S2",0.0909090909090909,-5.18181818181818
46,"R","2","S1",6.8,-8.6
46,"R","2","S2",2.6,-2.2
46,"R","3","S1",-0.9,-9.9
46,"R","3","S2",3.54545454545455,-8.63636363636364
46,"W","1","S1",7.36363636363636,-5.54545454545455
46,"W","1","S2",40.1818181818182,-5.36363636363636
46,"W","2","S1",30.8,-2.8
46,"W","2","S2",40.7272727272727,-6.27272727272727
46,"W","3","S1",38,3.90909090909091
46,"W","3","S2",46.3636363636364,-0.818181818181818
